HP,27,78,17,89,68,5,66,12,64,83,58,23,40,1,21,50,42,45,48,51,53,62,70,32,93,13,8,28,18,19,22,54,29,10,26,88,95,30,61,81,47,80,38,87,14,9,59,43,69,33,67,75,31,86,77,65,3,49,25,6,79,16,82,34,7,4,24,73,46,44,15,11,74,72,52,35,85,2,91,94,55,41,84,0,20,71,92,56,57,60,36,76,37,90,39,63
model.optimizer_lr,0.0001,0.0001,0.001,0.001,0.001,0.0001,0.0001,0.0001,0.001,0.0001,0.001,0.0001,0.001,0.0001,0.001,0.001,0.0001,0.001,0.0001,0.0001,0.001,0.001,0.001,0.001,0.0001,0.001,0.0001,0.001,0.001,0.001,0.001,0.001,0.0001,0.0001,0.0001,0.001,0.0001,0.0001,0.0001,0.001,0.001,0.0001,0.0001,0.001,0.001,0.0001,0.001,0.001,0.0001,0.001,0.0001,0.0001,0.001,0.0001,0.0001,0.0001,0.0001,0.0001,0.001,0.001,0.0001,0.0001,0.0001,0.001,0.001,0.0001,0.0001,0.001,0.0001,0.001,0.0001,0.001,0.0001,0.0001,0.001,0.001,0.0001,0.001,0.0001,0.001,0.001,0.001,0.001,0.0001,0.0001,0.0001,0.001,0.0001,0.001,0.0001,0.0001,0.001,0.001,0.001,0.0001,0.001
data.batch_size,16,64,16,256,16,64,64,16,64,256,256,64,16,256,16,64,16,256,256,16,16,16,16,64,256,64,256,256,256,16,256,256,16,256,64,256,256,64,256,64,64,16,16,256,64,64,256,256,64,256,16,256,64,256,256,16,256,256,16,64,16,64,16,16,256,64,16,256,256,64,64,64,64,16,16,256,64,16,16,64,16,256,64,256,64,256,16,16,64,16,64,16,64,64,64,16
model.weight_decay,0.01,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0.01,0.01,0.01,0,0.01,0,0.01,0,0,0.01,0,0.01,0,0,0,0.01,0,0.01,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0.01
model.model_type,unidirectional,bidirectional,unidirectional,bidirectional,bidirectional,transformer,bidirectional,transformer,unidirectional,convM,bidirectional,transformer,unidirectional,bidirectional,bidirectional,unidirectional,convM,transformer,transformer,unidirectional,convM,transformer,bidirectional,convM,unidirectional,transformer,unidirectional,transformer,unidirectional,unidirectional,convM,unidirectional,bidirectional,transformer,unidirectional,convM,convM,transformer,transformer,bidirectional,transformer,transformer,bidirectional,convM,unidirectional,convM,transformer,transformer,unidirectional,unidirectional,transformer,unidirectional,convM,bidirectional,convM,convM,unidirectional,bidirectional,convM,bidirectional,bidirectional,convM,convM,convM,convM,convM,transformer,bidirectional,bidirectional,unidirectional,transformer,transformer,bidirectional,unidirectional,transformer,bidirectional,bidirectional,transformer,bidirectional,convM,unidirectional,unidirectional,convM,convM,unidirectional,transformer,transformer,convM,bidirectional,unidirectional,convM,convM,bidirectional,transformer,unidirectional,bidirectional
model.corr_regularization,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False
corr_input,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
regression_head,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hparams_search,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml,slurm_exp2.yaml
data.ds_name,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3,scale_up_3
max_lags,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
n_vars,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
